,popularity,original_title,director,runtime,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,net_adj,action,science_fiction,thriller,crime,family,drama,tv_movie,animation,mystery,adventure,war,music,foreign,comedy,horror,documentary,fantasy,western,romance,no_genre,history,release_day,holiday,release_year_groups
84,2.026651,Tracers,Daniel Benmayor,94,"Temple Hill Entertainment,Senator Film,Freerunning,Melbarken,Saban Films",2015-01-15,326,5.9,2015,10119995.5472019,1714249.04573042,-8405746.50147148,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
85,2.000338,Vacation,John Francis Daley|Jonathan M. Goldstein,99,"New Line Cinema,BenderSpink,David Dobkin Productions",2015-07-28,846,6.1,2015,28519987.4512055,96033410.7052992,67513423.2540937,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
86,1.984529,Poltergeist,Gil Kenan,93,"Ghost House Pictures,Vertigo Entertainment,Metro-Goldwyn-Mayer (MGM),TSG Entertainment",2015-05-20,589,5.0,2015,32199985.8320062,87802915.846717,55602930.0147108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
87,1.980039,Maggie,Henry Hobson,95,"Lionsgate,Grindstone Entertainment Group,Silver Reel,Sly Predator,Matt Baer Films",2015-05-08,384,5.1,2015,3679998.38080071,172142.964257095,-3507855.416543615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
88,1.959765,Equals,Drake Doremus,101,"Scott Free Productions,Infinite Frameworks Studios,Freedom Media,Route One Entertainment",2015-09-04,135,5.6,2015,0.0,1839999.19040035,1839999.19040035,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(2010.0, 2015.0]"
89,1.95632,Child 44,Daniel Espinosa,137,"Summit Entertainment,Scott Free Productions,Worldview Entertainment",2015-03-15,341,5.9,2015,45999979.7600089,3058382.2543118,-42941597.5056971,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,False,"(2010.0, 2015.0]"
90,1.926739,The Gift,Joel Edgerton,108,"Blumhouse Productions,Blue-Tongue Films,STX Entertainment,Ahimsa Films",2015-07-30,631,6.6,2015,4599997.97600089,54260336.8854517,49660338.90945081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
91,1.904898,Daddy's Home,Sean Anders,96,"Paramount Pictures,Gary Sanchez Productions,Good Universe,Red Granite Pictures",2015-12-25,568,5.7,2015,45999979.7600089,221131463.342156,175131483.5821471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,True,"(2010.0, 2015.0]"
92,1.876037,Mythica: The Necromancer,A. Todd Smith,0,"Arrowstorm Entertainment,Camera 40 Productions,Bellpond Films",2015-12-19,11,5.4,2015,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Saturday,False,"(2010.0, 2015.0]"
93,1.872696,Vice,Brian A Miller,96,"Grindstone Entertainment Group,K5 International,Emmett/Furla Films,Aperture Entertainment",2015-01-16,181,4.1,2015,9199995.95200178,0.0,-9199995.95200178,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
94,1.865007,The Little Prince,Mark Osborne,92,"Onyx Films,Orange Studios,CityMation,On Entertainment,Zippcast Films",2015-07-29,423,7.5,2015,58879974.0928114,89765510.5031753,30885536.410363905,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
95,1.841779,Alvin and the Chipmunks: The Road Chip,Walt Becker,92,"Regency Enterprises,Fox 2000 Pictures,Sunswept Entertainment,Bagdasarian Productions,TSG Entertainment",2015-12-17,278,5.7,2015,0.0,215055014.135793,215055014.135793,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
96,1.82313,The Dressmaker,Jocelyn Moorhouse,118,"Amazon Studios,Film Art Media,Apollo Media",2015-10-01,197,6.9,2015,10975595.1707381,16872792.5759712,5897197.405233102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
97,1.758618,The DUFF,Ari Sandel,100,"Wonderland Sound and Vision,CBS Films,Vast Entertainment",2015-02-20,753,6.8,2015,7819996.55920151,40046325.6596167,32226329.100415193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Friday,False,"(2010.0, 2015.0]"
98,1.742286,Sinister 2,Ciaran Foy,97,"Alliance Films,Blumhouse Productions,IM Global,Automatik Entertainment,Entertainment One",2015-08-19,331,5.5,2015,9199995.95200178,48651435.1533685,39451439.20136672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
99,1.73518,Paul Blart: Mall Cop 2,Andy Fickman,94,"Columbia Pictures,Happy Madison Productions,Sony Pictures Releasing,Sony Pictures Home Entertainment,Sony Pictures Entertainment (SPE)",2015-04-16,422,5.3,2015,27599987.8560053,98989419.0846556,71389431.2286503,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
100,1.72471199999999,Frozen Fever,Chris Buck|Jennifer Lee,8,"Walt Disney Pictures,Walt Disney Animation Studios",2015-03-09,475,7.0,2015,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(2010.0, 2015.0]"
101,1.661789,High-Rise,Ben Wheatley,119,"Ingenious Media,HanWay Films,Scope Pictures,Recorded Picture Company (RPC),Northern Ireland Screen",2015-09-26,161,5.4,2015,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(2010.0, 2015.0]"
102,1.65107799999999,The Boy Next Door,Rob Cohen,91,"Universal Pictures,Nuyorican Productions,Blumhouse Productions,Smart Entertainment",2015-01-23,810,3.9,2015,3679998.38080071,46150034.4539848,42470036.07318409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
103,1.646664,Spooks: The Greater Good,Bharat Nalluri,104,"BBC Films,Isle of Man Film,Shine Pictures,Kudos Film and Television,Pinewood Pictures",2015-04-11,114,5.6,2015,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(2010.0, 2015.0]"
104,1.532997,Entourage,Doug Ellin,104,"Warner Bros.,Closest to the Hole Productions",2015-06-03,364,6.2,2015,27599987.8560053,45322311.7381828,17722323.8821775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
105,1.510096,The Wedding Ringer,Jeremy Garelick,101,"Miramax Films,Screen Gems,LStar Capital",2015-01-16,446,6.5,2015,21159990.689604,73415857.2970227,52255866.6074187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
106,1.499614,Scouts Guide to the Zombie Apocalypse,Christopher B. Landon,93,"Paramount Pictures,Oops Doughnuts Productions,Broken Road Productions,Brucks Entertainment",2015-10-23,288,6.2,2015,13799993.9280026,13671898.7043645,-128095.22363810055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
107,1.495112,The Visit,M. Night Shyamalan,94,"Blumhouse Productions,Blinding Edge Pictures",2015-09-10,729,5.9,2015,4599997.97600089,90574017.1874324,85974019.2114315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
108,1.48324599999999,Black Mass,Scott Cooper,122,"Infinitum Nihil,Head Gear Films,Cross Creek Pictures,Free State Pictures,RatPac-Dune Entertainment",2015-09-04,848,6.3,2015,48759978.5456094,91793583.3708233,43033604.825213894,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
109,1.449072,Heist,Scott Mann,93,"Emmett/Furla Films,Silver Plane Films,Mass Hysteria Entertainment,Tri Vision Pictures",2015-11-13,233,5.4,2015,8187996.39728158,46125.0997049561,-8141871.297576624,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
110,1.448002,Krampus,Michael Dougherty,98,"Universal Pictures,Legendary Pictures",2015-11-26,342,5.9,2015,13799993.9280026,56624785.5250943,42824791.597091705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Thursday,True,"(2010.0, 2015.0]"
111,1.443406,Dark Places,Gilles Paquet-Brenner,113,"Denver and Delilah Productions,Mandalay Vision,Exclusive Media Group,Hugo Productions,Cuatro Plus Films",2015-03-31,322,5.7,2015,18399991.9040035,191900.875563614,-18208091.028439887,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
112,1.41239,No Escape,John Erick Dowdle,103,"Bold Films,Living Films,Brothers Dowdle Productions",2015-08-26,519,6.7,2015,4599997.97600089,50065340.2112503,45465342.23524941,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
113,1.40805,Dope,Rick Famuyiwa,103,"Forest Whitaker's Significant Productions,Revolt Films,IamOTHER Entertainment",2015-06-19,448,7.3,2015,643999.716640124,16547831.2389542,15903831.522314075,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
114,1.388251,American Ultra,Nima Nourizadeh,96,"Concorde Filmverleih,Likely Story,FilmNation Entertainment,Circle of Confusion,The Bridge Finance Company",2015-08-19,695,5.9,2015,25759988.6656049,25951426.7813722,191438.11576730013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
115,1.388032,Woman in Gold,Simon Curtis,120,"BBC Films,Origin Pictures",2015-04-10,277,7.3,2015,10119995.5472019,56690166.2163268,46570170.6691249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
116,1.38032,The Scorpion King: The Lost Throne,Mike Elliott,105,Universal Pictures,2015-01-09,22,4.5,2015,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
117,1.376605,Sisters,Jason Moore,118,Little Stranger,2015-12-18,399,5.9,2015,27599987.8560053,96610126.2515444,69010138.3955391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
118,1.360926,Project Almanac,Dean Israelite,106,"Paramount Pictures,MTV Films,Platinum Dunes,Insurge Pictures",2015-01-30,637,6.3,2015,11039995.1424021,29668368.6659177,18628373.523515597,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
119,1.360827,Absolutely Anything,Terry Jones,85,"Premiere Picture,Bill and Ben Productions,GFM films",2015-06-26,199,5.8,2015,0.0,4774472.21923222,4774472.21923222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
120,1.355822,The Transporter Refueled,Camille Delamarre,96,EuropaCorp,2015-09-03,407,5.3,2015,22999989.8800044,66819266.9995225,43819277.1195181,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
121,1.345982,Crimson Peak,Guillermo del Toro,119,Legendary Pictures,2015-10-13,819,6.4,2015,50599977.7360098,68705406.0096213,18105428.27361151,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
122,1.342839,Everly,Joe Lynch,90,"Crime Scene Pictures,Radius-TWC,Anonymous Content,Vega, Baby!",2015-01-23,169,5.1,2015,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
123,1.338481,Magic Mike XXL,Gregory Jacobs,115,"Warner Bros.,Iron Horse Entertainment (II)",2015-07-01,501,6.3,2015,13615994.0089626,112619962.887216,99003968.8782534,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
124,1.338322,Paranormal Activity: The Ghost Dimension,Gregory Plotkin,88,"Paramount Pictures,Blumhouse Productions",2015-10-21,267,5.0,2015,9199995.95200178,71851557.1453148,62651561.19331302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
125,1.329702,Slow West,John Maclean,84,"The New Zealand Film Commission,Film4,See Saw Films,DMC Films",2015-04-16,229,6.6,2015,0.0,210766.387262789,210766.387262789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Thursday,False,"(2010.0, 2015.0]"
126,1.316239,Trumbo,Jay Roach,124,"Groundswell Productions,Inimitable Pictures,ShivHans Pictures",2015-10-27,273,7.2,2015,13799993.9280026,7576804.78620589,-6223189.14179671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
127,1.315266,Secret in Their Eyes,Billy Ray,111,"Ingenious Media,Gran Via Productions,IM Global,Route One Films",2015-10-14,202,6.2,2015,17939992.1064034,29614535.8096042,11674543.703200802,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
128,1.29314,Mistress America,Noah Baumbach,84,RT Features,2015-08-14,132,6.4,2015,0.0,2300395.50782597,2300395.50782597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
129,1.291013,The SpongeBob Movie: Sponge Out of Water,Paul Tibbitt,93,"Paramount Pictures,Nickelodeon Movies,Nickelodeon Animation Studios,United Plankton Pictures,Disruption Entertainment",2015-02-05,533,5.7,2015,68079970.0448131,286666383.306791,218586413.2619779,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
130,1.284541,True Story,Rupert Goold,100,"Plan B Entertainment,Regency Enterprises,New Regency Pictures",2015-04-17,354,6.0,2015,0.0,4342117.4894683,4342117.4894683,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
131,1.278928,Max,Boaz Yakin,111,"Sunswept Entertainment,Warner Bros.,Metro-Goldwyn-Mayer (MGM)",2015-06-26,214,7.0,2015,18399991.9040035,40449856.802063,22049864.898059502,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
132,1.25358,Shaun the Sheep Movie,Mark Burton|Richard Starzack,85,"Aardman Animations,Studio Canal,Anton Capital Entertainment (ACE)",2015-02-05,340,6.9,2015,0.0,54923975.8334506,54923975.8334506,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
133,1.251681,Louder Than Bombs,Joachim Trier,109,"Motlys,Arte France CinÃ©ma,Animal Kingdom",2015-05-18,43,6.3,2015,10119995.5472019,0.0,-10119995.5472019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,False,"(2010.0, 2015.0]"
134,1.245224,A Perfect Day,Fernando LeÃ³n de Aranoa,106,"Reposado Producciones,TelevisiÃ³n EspaÃ±ola (TVE),Mediapro",2015-08-28,102,6.3,2015,0.0,1566237.67085542,1566237.67085542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
135,1.225325,The Gunman,Pierre Morel,115,"StudioCanal,Silver Pictures,TF1 Films Production,Canal+,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA)",2015-02-16,283,5.6,2015,36799983.8080071,9811564.7629115,-26988419.0450956,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,True,"(2010.0, 2015.0]"
136,1.191138,Unfriended,Levan Gabriadze,82,"Bazelevs Production,Blumhouse Productions",2015-04-17,643,5.6,2015,919999.595200178,57851497.3453411,56931497.75014092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
137,1.178831,Hot Pursuit,Anne Fletcher,87,"New Line Cinema,Warner Bros.,Metro-Goldwyn-Mayer (MGM),Pacific Standard",2015-05-08,472,5.5,2015,32199985.8320062,47545763.9998638,15345778.167857602,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
138,1.164724,Insidious: Chapter 3,Leigh Whannell,97,Sony Pictures,2015-06-04,610,6.3,2015,9199995.95200178,95959500.6978197,86759504.74581791,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
139,1.161812,Z for Zachariah,Craig Zobel,97,"Palomar Pictures,Lucky Hat Entertainment,Silver Reel,Material Pictures,Zik Zak Kvikmyndir",2015-08-13,181,5.5,2015,0.0,109004.312038102,109004.312038102,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
140,1.144808,Dragonheart 3: The Sorcerer's Curse,Colin Teague,97,Raffaella Productions,2015-02-24,59,4.5,2015,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
141,1.142518,The Lady in the Van,Nicholas Hytner,104,"BBC Films,TriStar Productions",2015-11-13,135,5.9,2015,5519997.57120106,38076655.2862716,32556657.715070542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
142,1.138395,Victor Frankenstein,Paul McGuigan,109,"Twentieth Century Fox Film Corporation,Davis Entertainment,Moving Picture Company (MPC),TSG Entertainment",2015-11-10,408,5.5,2015,36799983.8080071,31489100.3047958,-5310883.503211297,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,False,"(2010.0, 2015.0]"
143,1.128081,Brothers of the Wind,Gerado Olivares|Otmar Penker,98,Terra Mater Factual Studios,2015-12-24,11,7.5,2015,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
144,1.125239,Anomalisa,Duke Johnson|Charlie Kaufman,90,Starburns Industries,2015-12-30,259,6.7,2015,7359996.76160142,3458541.59824169,-3901455.16335973,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Wednesday,False,"(2010.0, 2015.0]"
145,1.073349,Bone Tomahawk,S. Craig Zahler,132,"Caliber Media Company,The Fyzz Facility,Realbuilder Productions",2015-10-23,220,6.3,2015,1655999.27136032,0.0,-1655999.27136032,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Friday,False,"(2010.0, 2015.0]"
146,1.065888,Regression,Alejandro AmenÃ¡bar,106,"The Weinstein Company,HimenÃ³ptero,First Generation Films,Mod Producciones,FilmNation Entertainment",2015-10-01,310,5.2,2015,0.0,16257405.7667414,16257405.7667414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
147,1.063055,Pawn Sacrifice,Edward Zwick,114,"Material Pictures,MICA Entertainment,PalmStar Media,Gail Katz Productions",2015-09-16,148,6.6,2015,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
148,1.046518,The Man Who Knew Infinity,Matt Brown,108,"Animus Films,Edward R. Pressman Film,Kreo Films FZ,Xeitgeist Entertainment Group,American Entertainment Investors",2015-09-17,104,7.1,2015,0.0,10554653.0359526,10554653.0359526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
149,1.041922,Momentum,Stephen S. Campanelli,96,"Thaba Media,Azari Media",2015-08-01,100,5.8,2015,18399991.9040035,0.0,-18399991.9040035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,False,"(2010.0, 2015.0]"
150,1.03839,The Diary of a Teenage Girl,Marielle Heller,102,"Caviar Films,Cold Iron Pictures,Archer Gray",2015-08-07,186,6.8,2015,1839999.19040035,1358841.24210985,-481157.94829049986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Friday,False,"(2010.0, 2015.0]"
151,1.036825,Pay the Ghost,Uli Edel,94,"Voltage Films,Midnight Kitchen Productions",2015-09-16,114,5.3,2015,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wednesday,False,"(2010.0, 2015.0]"
152,1.02762,The Voices,Marjane Satrapi,101,"Studio Babelsberg,Mandalay Vision,1984 Private Defense Contractors",2015-02-06,371,6.0,2015,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
153,1.021441,Last Knights,Kazuaki Kiriya,115,"Czech Anglo Productions,Luka Productions",2015-04-03,237,6.3,2015,0.0,3352102.24507501,3352102.24507501,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
154,1.008474,Il racconto dei racconti,Matteo Garrone,125,"HanWay Films,Rai Cinema,Le Pacte,Fonds Eurimages du Conseil de l'Europe,Recorded Picture Company (RPC)",2015-05-14,211,5.7,2015,11039995.1424021,0.0,-11039995.1424021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Thursday,False,"(2010.0, 2015.0]"
155,1.007054,Irrational Man,Woody Allen,95,"Sony Pictures,Gravier Productions",2015-07-17,319,6.1,2015,10119995.5472019,25199786.192094,15079790.644892098,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
156,0.973316,Queen of the Desert,Werner Herzog,128,"Benaroya Pictures,H Films,Raslan Company of America",2015-09-03,30,6.0,2015,13799993.9280026,0.0,-13799993.9280026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Thursday,False,"(2010.0, 2015.0]"
157,0.956096,Ricki and the Flash,Jonathan Demme,100,"Columbia TriStar,Clinica Estetico,LStar Capital",2015-07-10,152,5.5,2015,16559992.7136032,38019285.0315145,21459292.317911305,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
158,0.953647,Miss You Already,Catherine Hardwicke,112,"S Films,New Sparta Films",2015-09-12,139,7.2,2015,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Saturday,False,"(2010.0, 2015.0]"
159,0.953046,Kung Fury,David Sandberg,31,Laser Unicorns,2015-05-28,487,7.7,2015,579617.224968421,0.0,-579617.224968421,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
160,0.950793,The Perfect Guy,David M. Rosenthal,100,Screen Gems,2015-09-11,122,5.6,2015,11039995.1424021,55451294.7614303,44411299.6190282,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
161,0.938432,A Bigger Splash,Luca Guadagnino,120,"StudioCanal,Ministero per i Beni e le AttivitÃ  Culturali (MiBAC),Frenesy Film Company,Sensi Contemporanei Cinema e Audiovisivo,Cota Film",2015-11-26,69,5.8,2015,0.0,1781601.29609542,1781601.29609542,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,True,"(2010.0, 2015.0]"
162,0.93762,While We're Young,Noah Baumbach,97,"Scott Rudin Productions,A24",2015-03-27,265,5.9,2015,9199995.95200178,6980483.12858742,-2219512.82341436,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
163,0.927339,Get Hard,Etan Cohen,100,"Gary Sanchez Productions,Warner Bros.",2015-03-26,661,5.9,2015,36799983.8080071,97990493.6441828,61190509.8361757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
164,0.91704,Kidnapping Mr. Heineken,Daniel Alfredson,95,"Umedia,Informant Europe SPRL,European Film Company",2015-03-12,131,5.8,2015,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,False,"(2010.0, 2015.0]"
165,0.913085,The Ridiculous 6,Frank Coraci,119,Happy Madison Productions,2015-12-11,252,4.8,2015,55199975.7120106,0.0,-55199975.7120106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Friday,False,"(2010.0, 2015.0]"
166,0.90686,Kill Me Three Times,Kriv Stenders,90,"Parabolic Pictures,Stable Way Entertainment,Cargo Films,Media House Capital",2015-04-10,96,5.1,2015,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
167,0.906036,The 33,Patricia Riggen,120,"Alcon Entertainment,Phoenix Pictures,Fabula,Half Circle",2015-08-06,262,5.8,2015,22999989.8800044,22910495.0793821,-89494.80062229931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Thursday,False,"(2010.0, 2015.0]"
168,0.898295999999999,Suffragette,Sarah Gavron,106,"Ruby Films,PathÃ©,Film4",2015-10-16,231,7.1,2015,12879994.3328024,14722219.9222232,1842225.5894207992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Friday,False,"(2010.0, 2015.0]"
169,0.894477,45 Years,Andrew Haigh,95,The Bureau,2015-08-28,167,6.0,2015,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Friday,False,"(2010.0, 2015.0]"
170,0.880937999999999,We Are Your Friends,Max Joseph,96,Working Title Films,2015-08-26,412,6.2,2015,5519997.57120106,10232318.2977799,4712320.726578839,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Wednesday,False,"(2010.0, 2015.0]"
